[rosmaster.main][INFO] 2021-05-09 10:49:46,477: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-05-09 10:49:46,477: Starting ROS Master Node
[rosmaster.master][INFO] 2021-05-09 10:50:12,206: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:38271/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:35083/', 'http://shang:45887/', 'http://shang:36613/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,207: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:38271/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:35083/', 'http://shang:45887/', 'http://shang:36613/', 'http://shang:35193/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,207: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:38271/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:35083/', 'http://shang:45887/', 'http://shang:36613/', 'http://shang:35193/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,237: +SERVICE [/plot_characteristic_curve] /plot_characteristic_curve_node http://shang:45887/
[rosmaster.master][INFO] 2021-05-09 10:50:12,462: +PUB [/clock] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,463: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,465: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,466: +SERVICE [/gazebo/delete_model] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,468: +SERVICE [/gazebo/delete_light] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,469: +SERVICE [/gazebo/get_model_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,471: +SERVICE [/gazebo/get_model_state] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,472: +SERVICE [/gazebo/get_world_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,476: +SERVICE [/gazebo/get_joint_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,477: +SERVICE [/gazebo/get_link_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,479: +SERVICE [/gazebo/get_link_state] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,484: +SERVICE [/gazebo/get_light_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,491: +SERVICE [/gazebo/set_light_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,497: +SERVICE [/gazebo/get_physics_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,500: +PUB [/gazebo/link_states] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,501: +PUB [/gazebo/model_states] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,502: +SERVICE [/gazebo/set_link_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,503: +SERVICE [/gazebo/set_physics_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,505: +SERVICE [/gazebo/set_model_state] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,505: publisherUpdate[/clock] -> http://shang:46487/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,509: +SERVICE [/gazebo/set_model_configuration] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,509: publisherUpdate[/clock] -> http://shang:32813/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,511: +SERVICE [/gazebo/set_joint_properties] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,512: publisherUpdate[/clock] -> http://shang:46487/ ['http://shang:43991/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,512: publisherUpdate[/clock] -> http://shang:34957/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,513: publisherUpdate[/clock] -> http://shang:32813/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,514: publisherUpdate[/clock] -> http://shang:35195/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,515: publisherUpdate[/clock] -> http://shang:34957/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,516: publisherUpdate[/clock] -> http://shang:38471/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,516: publisherUpdate[/clock] -> http://shang:35195/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,517: publisherUpdate[/clock] -> http://shang:38471/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,517: publisherUpdate[/clock] -> http://shang:37715/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,517: publisherUpdate[/clock] -> http://shang:38271/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,519: publisherUpdate[/clock] -> http://shang:37715/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,520: publisherUpdate[/clock] -> http://shang:43333/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,524: publisherUpdate[/clock] -> http://shang:38271/ ['http://shang:43991/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,524: publisherUpdate[/clock] -> http://shang:43991/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,525: publisherUpdate[/clock] -> http://shang:43991/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,525: publisherUpdate[/clock] -> http://shang:35083/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,526: +SERVICE [/gazebo/set_link_state] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,527: publisherUpdate[/clock] -> http://shang:43333/ ['http://shang:43991/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,527: publisherUpdate[/clock] -> http://shang:35083/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,530: publisherUpdate[/clock] -> http://shang:45887/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,530: publisherUpdate[/clock] -> http://shang:36613/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,531: publisherUpdate[/clock] -> http://shang:35193/ ['http://shang:43991/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,531: +SERVICE [/gazebo/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,533: publisherUpdate[/clock] -> http://shang:45887/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,535: publisherUpdate[/clock] -> http://shang:36613/ ['http://shang:43991/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,539: publisherUpdate[/clock] -> http://shang:35193/ ['http://shang:43991/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:12,543: +SERVICE [/gazebo_gui/set_parameters] /gazebo_gui http://shang:35083/
[rosmaster.master][INFO] 2021-05-09 10:50:12,548: +PUB [/gazebo_gui/parameter_descriptions] /gazebo_gui http://shang:35083/
[rosmaster.master][INFO] 2021-05-09 10:50:12,552: +SUB [/gazebo/set_link_state] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,556: +PUB [/gazebo/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,557: +PUB [/gazebo_gui/parameter_updates] /gazebo_gui http://shang:35083/
[rosmaster.master][INFO] 2021-05-09 10:50:12,564: +SUB [/gazebo/set_model_state] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,566: +PUB [/gazebo/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,572: +SERVICE [/gazebo/pause_physics] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,577: +SERVICE [/gazebo/unpause_physics] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,582: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,599: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,611: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,629: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,632: +SERVICE [/gazebo/reset_simulation] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,636: +SERVICE [/gazebo/reset_world] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,659: -SUB [/clock] /red_buoy_01/buoy_spawner_red_01 http://shang:35193/
[rosmaster.master][INFO] 2021-05-09 10:50:12,663: -PUB [/rosout] /red_buoy_01/buoy_spawner_red_01 http://shang:35193/
[rosmaster.master][INFO] 2021-05-09 10:50:12,664: -SERVICE [/red_buoy_01/buoy_spawner_red_01/get_loggers] /red_buoy_01/buoy_spawner_red_01 rosrpc://shang:34101
[rosmaster.master][INFO] 2021-05-09 10:50:12,664: -SERVICE [/red_buoy_01/buoy_spawner_red_01/set_logger_level] /red_buoy_01/buoy_spawner_red_01 rosrpc://shang:34101
[rosmaster.master][INFO] 2021-05-09 10:50:12,665: +PARAM [/gazebo_gui/time_step] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,672: +PARAM [/gazebo_gui/max_update_rate] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,674: +PARAM [/gazebo_gui/gravity_x] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,676: +PARAM [/gazebo_gui/gravity_y] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,677: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,679: +PARAM [/gazebo_gui/gravity_z] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,680: +PARAM [/gazebo_gui/auto_disable_bodies] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,681: +PARAM [/gazebo_gui/sor_pgs_precon_iters] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,682: +PARAM [/gazebo_gui/sor_pgs_iters] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,683: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,685: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,687: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,689: +PARAM [/gazebo_gui/sor_pgs_w] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,690: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,692: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,693: +PARAM [/gazebo_gui/sor_pgs_rms_error_tol] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,695: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,696: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,696: +PARAM [/gazebo_gui/cfm] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,697: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,698: +PARAM [/gazebo_gui/erp] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,700: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,700: +PARAM [/gazebo_gui/contact_surface_layer] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,704: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,706: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,707: +PARAM [/gazebo_gui/contact_max_correcting_vel] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,710: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,710: +PARAM [/gazebo_gui/max_contacts] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:50:12,718: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,721: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:12,734: +PUB [/top_link/bounding_box] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,735: +PUB [/top_link/buoyancy] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:12,741: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:38271/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:35083/', 'http://shang:45887/', 'http://shang:36613/']
[rosmaster.master][INFO] 2021-05-09 10:50:12,742: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:46487/', 'http://shang:32813/', 'http://shang:34957/', 'http://shang:35195/', 'http://shang:38471/', 'http://shang:37715/', 'http://shang:38271/', 'http://shang:43333/', 'http://shang:43991/', 'http://shang:35083/', 'http://shang:45887/', 'http://shang:36613/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:50:13,345: +SERVICE [/wam_v/camera/front/set_camera_info] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,392: +SERVICE [/wam_v/camera/left/set_camera_info] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,396: +SERVICE [/wam_v/camera/front/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,398: +SERVICE [/wam_v/camera/rear/set_camera_info] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,401: +PUB [/wam_v/camera/front/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,404: +PUB [/wam_v/camera/front/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,406: +SERVICE [/wam_v/camera/left/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,408: +PUB [/wam_v/camera/left/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,410: +PARAM [/wam_v/camera/front/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,412: +PUB [/wam_v/camera/left/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,416: +PARAM [/wam_v/camera/front/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,416: +SERVICE [/wam_v/camera/rear/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,420: +PUB [/wam_v/camera/rear/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,421: +PARAM [/wam_v/camera/left/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,423: +PARAM [/wam_v/camera/left/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,423: +PUB [/wam_v/camera/rear/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,426: +SERVICE [/wam_v/camera/right/set_camera_info] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,433: +SERVICE [/wam_v/camera/right/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,434: +PARAM [/wam_v/camera/rear/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,435: +PUB [/wam_v/camera/right/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,436: +PARAM [/wam_v/camera/rear/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,437: +PUB [/wam_v/camera/right/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,442: +PARAM [/wam_v/camera/right/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,443: +PARAM [/wam_v/camera/right/imager_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,505: +PUB [/wam_v/camera/front/image_raw/compressedDepth] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,506: +PUB [/wam_v/camera/left/image_raw/compressedDepth] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,508: +PUB [/wam_v/camera/rear/image_raw/compressedDepth] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,508: +PUB [/wam_v/camera/right/image_raw/compressedDepth] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,509: +SERVICE [/wam_v/camera/front/image_raw/compressedDepth/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,511: +SERVICE [/wam_v/camera/rear/image_raw/compressedDepth/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,512: +PUB [/wam_v/camera/front/image_raw/compressedDepth/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,513: +PUB [/wam_v/camera/rear/image_raw/compressedDepth/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,514: +PUB [/wam_v/camera/front/image_raw/compressedDepth/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,515: +SERVICE [/wam_v/camera/right/image_raw/compressedDepth/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,516: +PUB [/wam_v/camera/rear/image_raw/compressedDepth/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,517: +PUB [/wam_v/camera/right/image_raw/compressedDepth/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,518: +SERVICE [/wam_v/camera/left/image_raw/compressedDepth/set_parameters] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,521: +PUB [/wam_v/camera/right/image_raw/compressedDepth/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,525: +PUB [/wam_v/camera/left/image_raw/compressedDepth/parameter_descriptions] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,529: +PUB [/wam_v/camera/left/image_raw/compressedDepth/parameter_updates] /gazebo http://shang:43991/
[rosmaster.master][INFO] 2021-05-09 10:50:13,544: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,550: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,551: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,552: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:50:13,555: +PARAM [/wam_v/camera/rear/image_raw/compressedDepth/depth_quantization] by /gazebo
